Timestamp,Coke,Coal,PCI,Fuel_Rate
2026-03-25 02:00:00,524,82,95,701
2026-03-25 03:00:00,517,95,86,698
2026-03-25 04:00:00,523,90,93,706
2026-03-25 05:00:00,536,82,90,708
2026-03-25 06:00:00,540,82,96,718
2026-03-25 07:00:00,505,93,93,691
2026-03-25 08:00:00,504,82,95,681
2026-03-25 09:00:00,521,93,93,707
2026-03-25 10:00:00,501,82,97,680
2026-03-25 11:00:00,537,86,95,718
2026-03-25 12:00:00,528,95,96,719
2026-03-25 13:00:00,511,81,100,692
2026-03-25 14:00:00,500,84,85,669
2026-03-25 15:00:00,516,85,98,699
2026-03-25 16:00:00,510,80,87,677
2026-03-25 17:00:00,539,95,88,722
2026-03-25 18:00:00,508,82,89,679
2026-03-25 19:00:00,519,82,91,692
2026-03-25 20:00:00,536,87,98,721
2026-03-25 21:00:00,539,92,99,730
2026-03-25 22:00:00,534,94,97,725
2026-03-25 23:00:00,502,95,91,688
2026-03-26 00:00:00,504,85,98,687
2026-03-26 01:00:00,531,95,92,718
2026-03-26 02:00:00,505,85,89,679
2026-03-26 03:00:00,528,92,85,705
2026-03-26 04:00:00,529,90,100,719
2026-03-26 05:00:00,534,93,96,723
2026-03-26 06:00:00,515,86,94,695
2026-03-26 07:00:00,512,83,87,682
2026-03-26 08:00:00,540,92,95,727
2026-03-26 09:00:00,519,86,85,690
2026-03-26 10:00:00,532,90,90,712
2026-03-26 11:00:00,514,83,89,686
2026-03-26 12:00:00,502,85,88,675
2026-03-26 13:00:00,537,82,96,715
2026-03-26 14:00:00,501,91,100,692
2026-03-26 15:00:00,524,88,94,706
2026-03-26 16:00:00,536,94,94,724
2026-03-26 17:00:00,530,80,86,696
2026-03-26 18:00:00,500,84,98,682
2026-03-26 19:00:00,535,94,97,726
2026-03-26 20:00:00,519,89,98,706
2026-03-26 21:00:00,531,92,94,717
2026-03-26 22:00:00,536,94,99,729
2026-03-26 23:00:00,519,82,98,699
2026-03-27 00:00:00,512,92,96,700
2026-03-27 01:00:00,527,81,93,701
2026-03-27 02:00:00,521,81,85,687
2026-03-27 03:00:00,526,87,96,709
2026-03-27 04:00:00,520,87,100,707
2026-03-27 05:00:00,512,81,97,690
2026-03-27 06:00:00,517,93,90,700
2026-03-27 07:00:00,529,94,87,710
2026-03-27 08:00:00,507,91,89,687
2026-03-27 09:00:00,536,92,92,720
2026-03-27 10:00:00,520,86,86,692
2026-03-27 11:00:00,523,94,85,702
2026-03-27 12:00:00,511,91,96,698
2026-03-27 13:00:00,507,85,90,682
2026-03-27 14:00:00,529,93,91,713
2026-03-27 15:00:00,527,89,92,708
2026-03-27 16:00:00,505,90,94,689
2026-03-27 17:00:00,533,90,97,720
2026-03-27 18:00:00,522,89,98,709
2026-03-27 19:00:00,527,87,94,708
2026-03-27 20:00:00,521,88,94,703
2026-03-27 21:00:00,514,89,93,696
2026-03-27 22:00:00,504,89,88,681
2026-03-27 23:00:00,525,87,92,704
2026-03-28 00:00:00,516,88,99,703
2026-03-28 01:00:00,518,87,93,698
2026-03-28 02:00:00,526,88,85,699
2026-03-28 03:00:00,533,85,89,707
2026-03-28 04:00:00,514,81,95,690
2026-03-28 05:00:00,532,93,89,714
2026-03-28 06:00:00,538,95,91,724
2026-03-28 07:00:00,536,88,88,712
2026-03-28 08:00:00,515,85,88,688
2026-03-28 09:00:00,500,94,89,683
2026-03-28 10:00:00,503,85,88,676
2026-03-28 11:00:00,530,81,100,711
2026-03-28 12:00:00,520,89,96,705
2026-03-28 13:00:00,512,89,98,699
2026-03-28 14:00:00,523,90,100,713
2026-03-28 15:00:00,537,84,89,710
2026-03-28 16:00:00,502,87,85,674
2026-03-28 17:00:00,502,89,93,684
2026-03-28 18:00:00,536,93,94,723
2026-03-28 19:00:00,524,82,89,695
2026-03-28 20:00:00,539,87,86,712
2026-03-28 21:00:00,501,84,96,681
2026-03-28 22:00:00,506,84,88,678
2026-03-28 23:00:00,513,94,95,702
2026-03-29 00:00:00,525,91,97,713
2026-03-29 01:00:00,512,90,95,697
2026-03-29 02:00:00,540,95,85,720
2026-03-29 03:00:00,535,93,87,715
2026-03-29 04:00:00,536,86,87,709
2026-03-29 05:00:00,516,91,94,701
2026-03-29 06:00:00,512,88,95,695
2026-03-29 07:00:00,525,92,92,709
2026-03-29 08:00:00,505,82,92,679
2026-03-29 09:00:00,534,91,86,711
2026-03-29 10:00:00,513,89,90,692
2026-03-29 11:00:00,512,93,90,695
2026-03-29 12:00:00,508,81,92,681
2026-03-29 13:00:00,512,89,99,700
2026-03-29 14:00:00,518,85,93,696
2026-03-29 15:00:00,526,86,88,700
2026-03-29 16:00:00,501,89,92,682
2026-03-29 17:00:00,528,93,97,718
2026-03-29 18:00:00,534,80,86,700
2026-03-29 19:00:00,535,90,89,714
2026-03-29 20:00:00,536,88,97,721
2026-03-29 21:00:00,537,81,89,707
2026-03-29 22:00:00,505,95,99,699
2026-03-29 23:00:00,518,82,99,699
2026-03-30 00:00:00,516,86,86,688
2026-03-30 01:00:00,519,86,95,700
2026-03-30 02:00:00,503,84,92,679
2026-03-30 03:00:00,534,91,86,711
2026-03-30 04:00:00,510,85,93,688
2026-03-30 05:00:00,527,92,95,714
2026-03-30 06:00:00,511,94,95,700
2026-03-30 07:00:00,510,86,91,687
2026-03-30 08:00:00,508,84,92,684
2026-03-30 09:00:00,500,84,85,669
2026-03-30 10:00:00,508,90,97,695
2026-03-30 11:00:00,536,83,91,710
2026-03-30 12:00:00,513,80,92,685
2026-03-30 13:00:00,501,87,91,679
2026-03-30 14:00:00,516,93,99,708
2026-03-30 15:00:00,528,82,88,698
2026-03-30 16:00:00,527,94,96,717
2026-03-30 17:00:00,500,94,98,692
2026-03-30 18:00:00,509,95,96,700
2026-03-30 19:00:00,520,87,86,693
2026-03-30 20:00:00,511,88,96,695
2026-03-30 21:00:00,513,81,87,681
2026-03-30 22:00:00,511,87,93,691
2026-03-30 23:00:00,531,85,92,708
2026-03-31 00:00:00,501,86,93,680
2026-03-31 01:00:00,508,81,89,678
2026-03-31 02:00:00,534,89,99,722
2026-03-31 03:00:00,504,80,87,671
2026-03-31 04:00:00,529,85,90,704
2026-03-31 05:00:00,508,89,86,683
2026-03-31 06:00:00,523,81,99,703
2026-03-31 07:00:00,526,88,99,713
2026-03-31 08:00:00,506,95,100,701
2026-03-31 09:00:00,520,88,98,706
2026-03-31 10:00:00,506,85,93,684
2026-03-31 11:00:00,503,92,96,691
2026-03-31 12:00:00,540,87,99,726
2026-03-31 13:00:00,509,95,89,693
2026-03-31 14:00:00,521,82,90,693
2026-03-31 15:00:00,509,90,86,685
2026-03-31 16:00:00,537,90,97,724
2026-03-31 17:00:00,525,89,93,707
2026-03-31 18:00:00,532,84,92,708
2026-03-31 19:00:00,531,87,91,709
2026-03-31 20:00:00,528,82,90,700
2026-03-31 21:00:00,506,84,87,677
2026-03-31 22:00:00,505,81,88,674
2026-03-31 23:00:00,533,94,86,713
2026-04-01 00:00:00,515,91,98,704
2026-04-01 01:00:00,539,81,87,707
2026-04-01 02:00:00,529,81,100,710
2026-04-01 03:00:00,518,81,92,691
2026-04-01 04:00:00,538,84,96,718
2026-04-01 05:00:00,506,88,96,690
2026-04-01 06:00:00,511,90,88,689
2026-04-01 07:00:00,531,83,90,704
2026-04-01 08:00:00,511,84,100,695
2026-04-01 09:00:00,524,88,92,704
2026-04-01 10:00:00,514,94,90,698
2026-04-01 11:00:00,510,80,96,686
2026-04-01 12:00:00,518,84,89,691
2026-04-01 13:00:00,507,92,90,689
2026-04-01 14:00:00,524,90,93,707
2026-04-01 15:00:00,537,92,91,720
2026-04-01 16:00:00,512,80,91,683
2026-04-01 17:00:00,512,89,94,695
2026-04-01 18:00:00,519,94,85,698
2026-04-01 19:00:00,519,95,95,709
2026-04-01 20:00:00,500,88,99,687
2026-04-01 21:00:00,501,85,85,671
2026-04-01 22:00:00,523,92,96,711
2026-04-01 23:00:00,504,90,91,685
2026-04-02 00:00:00,528,95,93,716
2026-04-02 01:00:00,539,85,97,721
2026-04-02 02:00:00,527,86,90,703
2026-04-02 03:00:00,538,90,98,726
2026-04-02 04:00:00,514,88,90,692
2026-04-02 05:00:00,528,95,100,723
2026-04-02 06:00:00,520,85,90,695
2026-04-02 07:00:00,522,84,85,691
2026-04-02 08:00:00,526,82,97,705
2026-04-02 09:00:00,522,82,89,693
2026-04-02 10:00:00,538,84,85,707
2026-04-02 11:00:00,523,85,89,697
2026-04-02 12:00:00,537,89,88,714
2026-04-02 13:00:00,504,90,98,692
2026-04-02 14:00:00,513,81,89,683
2026-04-02 15:00:00,537,90,95,722
2026-04-02 16:00:00,537,92,92,721
2026-04-02 17:00:00,527,87,99,713
2026-04-02 18:00:00,509,93,90,692
2026-04-02 19:00:00,539,89,90,718
2026-04-02 20:00:00,502,93,97,692
2026-04-02 21:00:00,504,90,93,687
2026-04-02 22:00:00,539,80,95,714
2026-04-02 23:00:00,506,86,91,683
2026-04-03 00:00:00,506,87,86,679
2026-04-03 01:00:00,502,88,92,682
2026-04-03 02:00:00,510,82,87,679
2026-04-03 03:00:00,511,84,88,683
2026-04-03 04:00:00,511,82,96,689
2026-04-03 05:00:00,518,83,96,697
2026-04-03 06:00:00,534,84,98,716
2026-04-03 07:00:00,534,93,100,727
2026-04-03 08:00:00,525,89,85,699
2026-04-03 09:00:00,506,83,95,684
2026-04-03 10:00:00,516,81,97,694
2026-04-03 11:00:00,519,89,89,697
2026-04-03 12:00:00,500,81,97,678
2026-04-03 13:00:00,511,95,99,705
2026-04-03 14:00:00,540,95,92,727
2026-04-03 15:00:00,520,90,97,707
2026-04-03 16:00:00,540,92,94,726
2026-04-03 17:00:00,525,89,88,702
2026-04-03 18:00:00,538,93,89,720
2026-04-03 19:00:00,513,89,90,692
2026-04-03 20:00:00,507,84,98,689
2026-04-03 21:00:00,509,85,87,681
2026-04-03 22:00:00,512,85,85,682
2026-04-03 23:00:00,519,82,86,687
2026-04-04 00:00:00,518,85,93,696
2026-04-04 01:00:00,534,86,88,708
2026-04-04 02:00:00,518,95,88,701
2026-04-04 03:00:00,505,95,99,699
2026-04-04 04:00:00,509,93,93,695
2026-04-04 05:00:00,536,83,90,709
2026-04-04 06:00:00,532,86,88,706
2026-04-04 07:00:00,535,80,86,701
2026-04-04 08:00:00,514,93,98,705
2026-04-04 09:00:00,526,80,90,696
2026-04-04 10:00:00,500,81,85,666
2026-04-04 11:00:00,522,86,90,698
2026-04-04 12:00:00,534,90,91,715
2026-04-04 13:00:00,534,92,91,717
2026-04-04 14:00:00,506,80,95,681
2026-04-04 15:00:00,540,81,95,716
2026-04-04 16:00:00,511,88,92,691
2026-04-04 17:00:00,533,87,85,705
2026-04-04 18:00:00,522,85,98,705
2026-04-04 19:00:00,539,85,86,710
2026-04-04 20:00:00,503,94,97,694
2026-04-04 21:00:00,534,93,90,717
2026-04-04 22:00:00,529,93,92,714
2026-04-04 23:00:00,514,85,91,690
2026-04-05 00:00:00,532,92,91,715
2026-04-05 01:00:00,513,95,98,706
2026-04-05 02:00:00,505,90,88,683
2026-04-05 03:00:00,540,92,90,722
2026-04-05 04:00:00,525,94,88,707
2026-04-05 05:00:00,515,93,94,702
2026-04-05 06:00:00,506,80,87,673
2026-04-05 07:00:00,512,84,90,686
2026-04-05 08:00:00,512,87,89,688
2026-04-05 09:00:00,506,87,96,689
2026-04-05 10:00:00,511,94,87,692
2026-04-05 11:00:00,533,95,95,723
2026-04-05 12:00:00,501,92,100,693
2026-04-05 13:00:00,531,92,88,711
2026-04-05 14:00:00,502,93,96,691
2026-04-05 15:00:00,537,85,85,707
2026-04-05 16:00:00,540,83,93,716
2026-04-05 17:00:00,515,82,89,686
2026-04-05 18:00:00,529,94,98,721
2026-04-05 19:00:00,507,94,88,689
2026-04-05 20:00:00,522,93,92,707
2026-04-05 21:00:00,534,89,96,719
2026-04-05 22:00:00,531,85,85,701
2026-04-05 23:00:00,509,92,97,698
2026-04-06 00:00:00,523,92,97,712
2026-04-06 01:00:00,510,91,88,689
2026-04-06 02:00:00,508,90,99,697
2026-04-06 03:00:00,513,89,90,692
2026-04-06 04:00:00,521,90,92,703
2026-04-06 05:00:00,538,88,98,724
2026-04-06 06:00:00,540,80,99,719
2026-04-06 07:00:00,519,84,85,688
2026-04-06 08:00:00,528,88,100,716
2026-04-06 09:00:00,509,93,98,700
2026-04-06 10:00:00,537,89,87,713
2026-04-06 11:00:00,528,92,100,720
2026-04-06 12:00:00,501,80,99,680
2026-04-06 13:00:00,519,95,93,707
2026-04-06 14:00:00,535,91,94,720
2026-04-06 15:00:00,525,88,87,700
2026-04-06 16:00:00,532,86,94,712
2026-04-06 17:00:00,507,93,99,699
2026-04-06 18:00:00,515,89,99,703
2026-04-06 19:00:00,533,90,91,714
2026-04-06 20:00:00,525,83,97,705
2026-04-06 21:00:00,518,80,93,691
2026-04-06 22:00:00,518,90,85,693
2026-04-06 23:00:00,538,85,97,720
2026-04-07 00:00:00,500,90,90,680
2026-04-07 01:00:00,507,81,90,678
2026-04-07 02:00:00,525,84,99,708
2026-04-07 03:00:00,502,92,97,691
2026-04-07 04:00:00,518,81,85,684
2026-04-07 05:00:00,534,85,93,712
2026-04-07 06:00:00,534,88,96,718
2026-04-07 07:00:00,533,83,92,708
2026-04-07 08:00:00,500,86,86,672
2026-04-07 09:00:00,521,95,94,710
2026-04-07 10:00:00,534,87,100,721
2026-04-07 11:00:00,516,83,96,695
2026-04-07 12:00:00,526,87,85,698
2026-04-07 13:00:00,509,94,96,699
2026-04-07 14:00:00,500,81,85,666
2026-04-07 15:00:00,513,81,96,690
2026-04-07 16:00:00,524,92,88,704
2026-04-07 17:00:00,537,91,91,719
2026-04-07 18:00:00,501,91,97,689
2026-04-07 19:00:00,518,83,93,694
2026-04-07 20:00:00,536,86,99,721
2026-04-07 21:00:00,534,89,98,721
2026-04-07 22:00:00,528,81,100,709
2026-04-07 23:00:00,501,83,100,684
2026-04-08 00:00:00,510,93,86,689
2026-04-08 01:00:00,501,83,91,675
2026-04-08 02:00:00,527,91,88,706
2026-04-08 03:00:00,503,87,93,683
2026-04-08 04:00:00,518,89,93,700
2026-04-08 05:00:00,508,81,97,686
2026-04-08 06:00:00,530,88,95,713
2026-04-08 07:00:00,527,92,96,715
2026-04-08 08:00:00,510,89,86,685
2026-04-08 09:00:00,524,84,89,697
2026-04-08 10:00:00,507,90,96,693
2026-04-08 11:00:00,539,93,100,732
2026-04-08 12:00:00,508,90,98,696
2026-04-08 13:00:00,511,85,90,686
2026-04-08 14:00:00,507,80,95,682
2026-04-08 15:00:00,515,86,94,695
2026-04-08 16:00:00,528,80,93,701
2026-04-08 17:00:00,531,89,100,720
2026-04-08 18:00:00,524,89,94,707
2026-04-08 19:00:00,520,91,92,703
2026-04-08 20:00:00,538,93,95,726
2026-04-08 21:00:00,510,83,92,685
2026-04-08 22:00:00,534,87,95,716
2026-04-08 23:00:00,500,95,87,682
2026-04-09 00:00:00,508,89,95,692
2026-04-09 01:00:00,522,86,88,696
2026-04-09 02:00:00,510,81,85,676
2026-04-09 03:00:00,515,92,89,696
2026-04-09 04:00:00,511,82,87,680
2026-04-09 05:00:00,530,87,89,706
2026-04-09 06:00:00,540,94,100,734
2026-04-09 07:00:00,510,93,93,696
2026-04-09 08:00:00,534,87,96,717
2026-04-09 09:00:00,535,90,95,720
2026-04-09 10:00:00,535,90,90,715
2026-04-09 11:00:00,511,89,90,690
2026-04-09 12:00:00,522,84,95,701
2026-04-09 13:00:00,506,92,88,686
2026-04-09 14:00:00,532,90,100,722
2026-04-09 15:00:00,523,82,99,704
2026-04-09 16:00:00,504,81,95,680
2026-04-09 17:00:00,503,81,96,680
2026-04-09 18:00:00,519,82,93,694
2026-04-09 19:00:00,528,94,94,716
2026-04-09 20:00:00,517,95,92,704
2026-04-09 21:00:00,523,86,96,705
2026-04-09 22:00:00,509,89,99,697
2026-04-09 23:00:00,533,89,88,710
2026-04-10 00:00:00,529,83,96,708
2026-04-10 01:00:00,537,89,99,725
2026-04-10 02:00:00,512,88,94,694
2026-04-10 03:00:00,538,86,86,710
2026-04-10 04:00:00,521,87,100,708
2026-04-10 05:00:00,532,80,92,704
2026-04-10 06:00:00,512,83,91,686
2026-04-10 07:00:00,526,82,87,695
2026-04-10 08:00:00,512,87,90,689
2026-04-10 09:00:00,527,81,100,708
2026-04-10 10:00:00,532,85,87,704
2026-04-10 11:00:00,522,85,100,707
2026-04-10 12:00:00,534,95,91,720
2026-04-10 13:00:00,500,89,98,687
2026-04-10 14:00:00,511,90,87,688
2026-04-10 15:00:00,520,85,88,693
2026-04-10 16:00:00,528,89,98,715
2026-04-10 17:00:00,520,86,95,701
2026-04-10 18:00:00,514,95,86,695
2026-04-10 19:00:00,506,83,96,685
2026-04-10 20:00:00,527,95,91,713
2026-04-10 21:00:00,518,88,97,703
2026-04-10 22:00:00,531,82,100,713
2026-04-10 23:00:00,528,92,90,710
2026-04-11 00:00:00,537,92,87,716
2026-04-11 01:00:00,519,87,91,697
2026-04-11 02:00:00,525,84,93,702
2026-04-11 03:00:00,524,93,93,710
2026-04-11 04:00:00,521,81,85,687
2026-04-11 05:00:00,502,83,86,671
2026-04-11 06:00:00,534,90,100,724
2026-04-11 07:00:00,514,80,92,686
2026-04-11 08:00:00,521,85,88,694
2026-04-11 09:00:00,505,93,94,692
2026-04-11 10:00:00,518,85,94,697
2026-04-11 11:00:00,524,88,94,706
2026-04-11 12:00:00,539,94,96,729
2026-04-11 13:00:00,528,85,96,709
2026-04-11 14:00:00,531,90,96,717
2026-04-11 15:00:00,533,84,88,705
2026-04-11 16:00:00,537,81,90,708
2026-04-11 17:00:00,509,82,99,690
2026-04-11 18:00:00,537,94,87,718
2026-04-11 19:00:00,508,89,91,688
2026-04-11 20:00:00,540,94,87,721
2026-04-11 21:00:00,529,80,95,704
2026-04-11 22:00:00,537,89,93,719
2026-04-11 23:00:00,521,83,93,697
2026-04-12 00:00:00,513,93,100,706
2026-04-12 01:00:00,510,92,88,690
2026-04-12 02:00:00,505,85,91,681
2026-04-12 03:00:00,540,80,91,711
2026-04-12 04:00:00,533,90,98,721
2026-04-12 05:00:00,534,83,87,704
2026-04-12 06:00:00,536,87,100,723
2026-04-12 07:00:00,534,82,93,709
2026-04-12 08:00:00,521,80,85,686
2026-04-12 09:00:00,539,85,88,712
2026-04-12 10:00:00,528,94,86,708
2026-04-12 11:00:00,523,90,89,702
2026-04-12 12:00:00,535,93,98,726
2026-04-12 13:00:00,537,86,92,715
2026-04-12 14:00:00,523,82,95,700
2026-04-12 15:00:00,532,80,99,711
2026-04-12 16:00:00,500,90,91,681
2026-04-12 17:00:00,508,92,85,685
2026-04-12 18:00:00,507,83,92,682
2026-04-12 19:00:00,537,82,85,704
2026-04-12 20:00:00,515,84,100,699
2026-04-12 21:00:00,519,84,95,698
2026-04-12 22:00:00,522,83,92,697
2026-04-12 23:00:00,527,81,86,694
2026-04-13 00:00:00,533,90,88,711
2026-04-13 01:00:00,532,83,86,701
2026-04-13 02:00:00,518,90,86,694
2026-04-13 03:00:00,508,89,91,688
2026-04-13 04:00:00,529,86,97,712
2026-04-13 05:00:00,504,90,100,694
2026-04-13 06:00:00,513,92,97,702
2026-04-13 07:00:00,508,94,87,689
2026-04-13 08:00:00,513,91,97,701
2026-04-13 09:00:00,536,87,91,714
2026-04-13 10:00:00,522,87,86,695
2026-04-13 11:00:00,500,90,95,685
2026-04-13 12:00:00,527,82,96,705
2026-04-13 13:00:00,540,89,99,728
2026-04-13 14:00:00,515,82,95,692
2026-04-13 15:00:00,524,92,92,708
2026-04-13 16:00:00,537,95,90,722
2026-04-13 17:00:00,522,91,88,701
2026-04-13 18:00:00,506,92,94,692
2026-04-13 19:00:00,515,92,86,693
2026-04-13 20:00:00,508,87,100,695
2026-04-13 21:00:00,531,85,99,715
2026-04-13 22:00:00,501,85,98,684
2026-04-13 23:00:00,524,93,85,702
2026-04-14 00:00:00,521,87,94,702
2026-04-14 01:00:00,511,82,97,690
2026-04-14 02:00:00,516,88,87,691
2026-04-14 03:00:00,526,82,86,694
2026-04-14 04:00:00,506,94,95,695
2026-04-14 05:00:00,540,86,95,721
2026-04-14 06:00:00,534,89,98,721
2026-04-14 07:00:00,516,81,96,693
2026-04-14 08:00:00,507,81,91,679
2026-04-14 09:00:00,535,80,89,704
2026-04-14 10:00:00,531,86,85,702
2026-04-14 11:00:00,516,84,100,700
2026-04-14 12:00:00,526,86,98,710
2026-04-14 13:00:00,508,83,93,684
2026-04-14 14:00:00,540,88,93,721
2026-04-14 15:00:00,529,83,92,704
2026-04-14 16:00:00,537,90,91,718
2026-04-14 17:00:00,501,93,86,680
2026-04-14 18:00:00,526,95,97,718
2026-04-14 19:00:00,516,80,90,686
2026-04-14 20:00:00,511,88,99,698
2026-04-14 21:00:00,517,90,96,703
2026-04-14 22:00:00,507,87,95,689
2026-04-14 23:00:00,534,94,89,717
2026-04-15 00:00:00,531,83,99,713
2026-04-15 01:00:00,517,86,85,688
2026-04-15 02:00:00,527,83,88,698
2026-04-15 03:00:00,524,88,86,698
2026-04-15 04:00:00,512,89,91,692
2026-04-15 05:00:00,537,82,100,719
2026-04-15 06:00:00,513,95,99,707
2026-04-15 07:00:00,522,87,92,701
2026-04-15 08:00:00,513,92,94,699
2026-04-15 09:00:00,530,94,85,709
2026-04-15 10:00:00,516,83,92,691
2026-04-15 11:00:00,500,80,88,668
2026-04-15 12:00:00,522,86,98,706
2026-04-15 13:00:00,501,85,89,675
2026-04-15 14:00:00,525,84,96,705
2026-04-15 15:00:00,516,85,86,687
2026-04-15 16:00:00,516,82,90,688
2026-04-15 17:00:00,514,82,86,682
2026-04-15 18:00:00,522,94,99,715
2026-04-15 19:00:00,508,80,93,681
2026-04-15 20:00:00,517,82,85,684
2026-04-15 21:00:00,503,95,93,691
2026-04-15 22:00:00,506,86,90,682
2026-04-15 23:00:00,517,91,92,700
2026-04-16 00:00:00,535,82,86,703
2026-04-16 01:00:00,539,95,94,728
2026-04-16 02:00:00,506,84,89,679
2026-04-16 03:00:00,517,94,85,696
2026-04-16 04:00:00,537,95,89,721
2026-04-16 05:00:00,524,88,98,710
2026-04-16 06:00:00,513,85,90,688
2026-04-16 07:00:00,523,82,100,705
2026-04-16 08:00:00,519,84,90,693
2026-04-16 09:00:00,518,80,93,691
2026-04-16 10:00:00,513,85,98,696
2026-04-16 11:00:00,506,83,86,675
2026-04-16 12:00:00,502,86,94,682
2026-04-16 13:00:00,524,93,88,705
2026-04-16 14:00:00,524,86,86,696
2026-04-16 15:00:00,530,80,89,699
2026-04-16 16:00:00,534,92,99,725
2026-04-16 17:00:00,510,81,89,680
2026-04-16 18:00:00,502,81,95,678
2026-04-16 19:00:00,515,92,98,705
2026-04-16 20:00:00,508,82,96,686
2026-04-16 21:00:00,512,93,85,690
2026-04-16 22:00:00,500,90,99,689
2026-04-16 23:00:00,530,90,85,705
2026-04-17 00:00:00,503,83,100,686
2026-04-17 01:00:00,515,84,95,694
2026-04-17 02:00:00,536,80,85,701
2026-04-17 03:00:00,529,86,99,714
2026-04-17 04:00:00,505,86,86,677
2026-04-17 05:00:00,528,85,90,703
2026-04-17 06:00:00,505,83,91,679
2026-04-17 07:00:00,534,92,86,712
2026-04-17 08:00:00,532,95,87,714
2026-04-17 09:00:00,524,95,89,708
2026-04-17 10:00:00,511,83,85,679
2026-04-17 11:00:00,516,90,93,699
2026-04-17 12:00:00,526,83,100,709
2026-04-17 13:00:00,507,85,87,679
2026-04-17 14:00:00,530,80,99,709
2026-04-17 15:00:00,516,89,92,697
2026-04-17 16:00:00,526,81,89,696
2026-04-17 17:00:00,514,89,94,697
2026-04-17 18:00:00,508,85,96,689
2026-04-17 19:00:00,509,82,97,688
2026-04-17 20:00:00,500,84,95,679
2026-04-17 21:00:00,511,86,93,690
2026-04-17 22:00:00,505,84,85,674
2026-04-17 23:00:00,537,88,94,719
2026-04-18 00:00:00,528,95,90,713
2026-04-18 01:00:00,524,80,91,695
2026-04-18 02:00:00,511,93,96,700
2026-04-18 03:00:00,520,83,92,695
2026-04-18 04:00:00,508,95,98,701
2026-04-18 05:00:00,505,94,94,693
2026-04-18 06:00:00,535,80,89,704
2026-04-18 07:00:00,517,91,96,704
2026-04-18 08:00:00,537,91,88,716
2026-04-18 09:00:00,524,81,89,694
2026-04-18 10:00:00,506,83,88,677
2026-04-18 11:00:00,520,82,90,692
2026-04-18 12:00:00,527,92,94,713
2026-04-18 13:00:00,538,93,93,724
2026-04-18 14:00:00,530,93,98,721
2026-04-18 15:00:00,508,86,99,693
2026-04-18 16:00:00,524,81,85,690
2026-04-18 17:00:00,532,88,94,714
2026-04-18 18:00:00,529,88,85,702
2026-04-18 19:00:00,532,87,99,718
2026-04-18 20:00:00,535,82,88,705
2026-04-18 21:00:00,536,81,100,717
2026-04-18 22:00:00,518,84,87,689
2026-04-18 23:00:00,527,89,86,702
2026-04-19 00:00:00,503,92,91,686
2026-04-19 01:00:00,525,84,91,700
2026-04-19 02:00:00,520,87,93,700
2026-04-19 03:00:00,534,88,98,720
2026-04-19 04:00:00,517,94,86,697
2026-04-19 05:00:00,532,85,88,705
2026-04-19 06:00:00,514,93,95,702
2026-04-19 07:00:00,517,93,90,700
2026-04-19 08:00:00,509,80,90,679
2026-04-19 09:00:00,504,85,91,680
2026-04-19 10:00:00,531,84,85,700
2026-04-19 11:00:00,522,90,85,697
2026-04-19 12:00:00,513,86,85,684
2026-04-19 13:00:00,503,80,85,668
2026-04-19 14:00:00,535,92,92,719
2026-04-19 15:00:00,518,92,99,709
2026-04-19 16:00:00,515,83,85,683
2026-04-19 17:00:00,500,82,88,670
2026-04-19 18:00:00,516,83,97,696
2026-04-19 19:00:00,500,80,87,667
2026-04-19 20:00:00,524,84,92,700
2026-04-19 21:00:00,508,95,91,694
2026-04-19 22:00:00,529,94,86,709
2026-04-19 23:00:00,524,80,95,699
2026-04-20 00:00:00,519,82,98,699
2026-04-20 01:00:00,530,88,97,715
2026-04-20 02:00:00,515,81,86,682
2026-04-20 03:00:00,501,88,92,681
2026-04-20 04:00:00,515,93,88,696
2026-04-20 05:00:00,506,87,99,692
2026-04-20 06:00:00,505,83,87,675
2026-04-20 07:00:00,520,82,96,698
2026-04-20 08:00:00,516,90,89,695
2026-04-20 09:00:00,536,89,89,714
2026-04-20 10:00:00,501,86,93,680
2026-04-20 11:00:00,500,82,96,678
2026-04-20 12:00:00,513,90,92,695
2026-04-20 13:00:00,517,93,98,708
2026-04-20 14:00:00,501,94,95,690
2026-04-20 15:00:00,524,88,94,706
2026-04-20 16:00:00,537,88,97,722
2026-04-20 17:00:00,527,94,89,710
2026-04-20 18:00:00,503,83,86,672
2026-04-20 19:00:00,535,84,93,712
2026-04-20 20:00:00,501,84,87,672
2026-04-20 21:00:00,532,84,89,705
2026-04-20 22:00:00,514,94,94,702
2026-04-20 23:00:00,500,84,97,681
2026-04-21 00:00:00,509,81,96,686
2026-04-21 01:00:00,532,82,100,714
2026-04-21 02:00:00,516,90,89,695
2026-04-21 03:00:00,529,87,96,712
2026-04-21 04:00:00,540,86,98,724
2026-04-21 05:00:00,519,85,92,696
2026-04-21 06:00:00,522,94,85,701
2026-04-21 07:00:00,500,89,87,676
2026-04-21 08:00:00,510,83,89,682
2026-04-21 09:00:00,535,90,88,713
2026-04-21 10:00:00,535,83,98,716
2026-04-21 11:00:00,504,85,95,684
2026-04-21 12:00:00,522,80,94,696
2026-04-21 13:00:00,525,83,86,694
2026-04-21 14:00:00,503,94,90,687
2026-04-21 15:00:00,514,81,93,688
2026-04-21 16:00:00,527,93,85,705
2026-04-21 17:00:00,503,82,89,674
2026-04-21 18:00:00,535,87,89,711
