Timestamp,Power_kWh,Voltage,Current
2026-03-29 05:00:00,3360,428,217
2026-03-29 06:00:00,3546,418,190
2026-03-29 07:00:00,3415,418,182
2026-03-29 08:00:00,3449,423,181
2026-03-29 09:00:00,3525,427,218
2026-03-29 10:00:00,3365,416,183
2026-03-29 11:00:00,3243,414,183
2026-03-29 12:00:00,3315,417,216
2026-03-29 13:00:00,3461,410,187
2026-03-29 14:00:00,3323,426,211
2026-03-29 15:00:00,3246,422,189
2026-03-29 16:00:00,3478,417,195
2026-03-29 17:00:00,3382,423,215
2026-03-29 18:00:00,3519,411,200
2026-03-29 19:00:00,3480,412,182
2026-03-29 20:00:00,3476,410,187
2026-03-29 21:00:00,3387,416,193
2026-03-29 22:00:00,3434,418,192
2026-03-29 23:00:00,3366,422,209
2026-03-30 00:00:00,3210,414,220
2026-03-30 01:00:00,3535,424,211
2026-03-30 02:00:00,3284,426,209
2026-03-30 03:00:00,3236,420,204
2026-03-30 04:00:00,3387,429,207
2026-03-30 05:00:00,3537,429,203
2026-03-30 06:00:00,3436,428,198
2026-03-30 07:00:00,3380,425,201
2026-03-30 08:00:00,3490,420,219
2026-03-30 09:00:00,3491,421,203
2026-03-30 10:00:00,3213,420,200
2026-03-30 11:00:00,3532,417,220
2026-03-30 12:00:00,3398,414,216
2026-03-30 13:00:00,3563,430,185
2026-03-30 14:00:00,3426,413,199
2026-03-30 15:00:00,3463,421,198
2026-03-30 16:00:00,3238,427,194
2026-03-30 17:00:00,3519,421,190
2026-03-30 18:00:00,3553,420,188
2026-03-30 19:00:00,3578,421,189
2026-03-30 20:00:00,3231,424,213
2026-03-30 21:00:00,3530,426,190
2026-03-30 22:00:00,3596,412,205
2026-03-30 23:00:00,3532,420,186
2026-03-31 00:00:00,3234,429,220
2026-03-31 01:00:00,3563,415,185
2026-03-31 02:00:00,3353,421,211
2026-03-31 03:00:00,3351,419,200
2026-03-31 04:00:00,3276,411,193
2026-03-31 05:00:00,3220,414,210
2026-03-31 06:00:00,3522,422,219
2026-03-31 07:00:00,3334,424,192
2026-03-31 08:00:00,3213,426,215
2026-03-31 09:00:00,3272,419,183
2026-03-31 10:00:00,3296,421,195
2026-03-31 11:00:00,3288,412,190
2026-03-31 12:00:00,3577,419,198
2026-03-31 13:00:00,3204,415,217
2026-03-31 14:00:00,3302,423,194
2026-03-31 15:00:00,3348,430,181
2026-03-31 16:00:00,3494,418,185
2026-03-31 17:00:00,3290,412,215
2026-03-31 18:00:00,3219,421,190
2026-03-31 19:00:00,3381,425,216
2026-03-31 20:00:00,3362,428,216
2026-03-31 21:00:00,3231,410,198
2026-03-31 22:00:00,3444,429,196
2026-03-31 23:00:00,3245,414,195
2026-04-01 00:00:00,3278,420,199
2026-04-01 01:00:00,3408,410,185
2026-04-01 02:00:00,3483,429,185
2026-04-01 03:00:00,3600,413,193
2026-04-01 04:00:00,3354,417,196
2026-04-01 05:00:00,3457,421,210
2026-04-01 06:00:00,3235,416,193
2026-04-01 07:00:00,3507,429,207
2026-04-01 08:00:00,3554,415,209
2026-04-01 09:00:00,3418,427,206
2026-04-01 10:00:00,3244,415,211
2026-04-01 11:00:00,3322,419,188
2026-04-01 12:00:00,3259,413,189
2026-04-01 13:00:00,3213,415,219
2026-04-01 14:00:00,3244,416,212
2026-04-01 15:00:00,3242,417,182
2026-04-01 16:00:00,3247,419,217
2026-04-01 17:00:00,3356,427,182
2026-04-01 18:00:00,3283,429,213
2026-04-01 19:00:00,3508,411,215
2026-04-01 20:00:00,3479,430,213
2026-04-01 21:00:00,3564,412,217
2026-04-01 22:00:00,3394,423,199
2026-04-01 23:00:00,3384,415,192
2026-04-02 00:00:00,3259,428,186
2026-04-02 01:00:00,3546,428,217
2026-04-02 02:00:00,3218,426,189
2026-04-02 03:00:00,3235,416,192
2026-04-02 04:00:00,3364,422,215
2026-04-02 05:00:00,3572,416,186
2026-04-02 06:00:00,3426,414,194
2026-04-02 07:00:00,3589,423,220
2026-04-02 08:00:00,3404,425,183
2026-04-02 09:00:00,3353,412,210
2026-04-02 10:00:00,3243,410,193
2026-04-02 11:00:00,3553,427,216
2026-04-02 12:00:00,3247,429,187
2026-04-02 13:00:00,3459,425,198
2026-04-02 14:00:00,3218,420,181
2026-04-02 15:00:00,3257,417,193
2026-04-02 16:00:00,3600,415,181
2026-04-02 17:00:00,3590,417,197
2026-04-02 18:00:00,3334,428,203
2026-04-02 19:00:00,3420,410,211
2026-04-02 20:00:00,3239,418,213
2026-04-02 21:00:00,3443,422,202
2026-04-02 22:00:00,3229,425,209
2026-04-02 23:00:00,3377,414,202
2026-04-03 00:00:00,3562,430,209
2026-04-03 01:00:00,3277,417,184
2026-04-03 02:00:00,3393,416,187
2026-04-03 03:00:00,3401,410,192
2026-04-03 04:00:00,3539,425,212
2026-04-03 05:00:00,3572,412,185
2026-04-03 06:00:00,3533,411,200
2026-04-03 07:00:00,3594,424,181
2026-04-03 08:00:00,3296,428,219
2026-04-03 09:00:00,3394,416,183
2026-04-03 10:00:00,3417,422,209
2026-04-03 11:00:00,3211,410,202
2026-04-03 12:00:00,3504,429,197
2026-04-03 13:00:00,3406,429,205
2026-04-03 14:00:00,3403,429,195
2026-04-03 15:00:00,3566,414,195
2026-04-03 16:00:00,3311,424,183
2026-04-03 17:00:00,3214,425,186
2026-04-03 18:00:00,3580,420,213
2026-04-03 19:00:00,3204,410,217
2026-04-03 20:00:00,3453,412,197
2026-04-03 21:00:00,3535,411,215
2026-04-03 22:00:00,3415,416,195
2026-04-03 23:00:00,3293,416,199
2026-04-04 00:00:00,3310,410,205
2026-04-04 01:00:00,3372,427,211
2026-04-04 02:00:00,3350,419,214
2026-04-04 03:00:00,3555,426,215
2026-04-04 04:00:00,3298,429,190
2026-04-04 05:00:00,3324,424,201
2026-04-04 06:00:00,3507,410,216
2026-04-04 07:00:00,3452,415,189
2026-04-04 08:00:00,3468,420,214
2026-04-04 09:00:00,3554,414,203
2026-04-04 10:00:00,3481,420,197
2026-04-04 11:00:00,3382,420,187
2026-04-04 12:00:00,3308,429,187
2026-04-04 13:00:00,3494,423,181
2026-04-04 14:00:00,3309,419,213
2026-04-04 15:00:00,3284,417,207
2026-04-04 16:00:00,3453,427,215
2026-04-04 17:00:00,3305,427,211
2026-04-04 18:00:00,3300,422,216
2026-04-04 19:00:00,3525,416,189
2026-04-04 20:00:00,3323,427,181
2026-04-04 21:00:00,3216,418,195
2026-04-04 22:00:00,3410,418,208
2026-04-04 23:00:00,3386,426,199
2026-04-05 00:00:00,3411,423,197
2026-04-05 01:00:00,3464,423,210
2026-04-05 02:00:00,3564,418,186
2026-04-05 03:00:00,3401,417,211
2026-04-05 04:00:00,3592,412,188
2026-04-05 05:00:00,3219,422,194
2026-04-05 06:00:00,3254,424,201
2026-04-05 07:00:00,3376,415,216
2026-04-05 08:00:00,3426,425,205
2026-04-05 09:00:00,3219,413,196
2026-04-05 10:00:00,3383,426,199
2026-04-05 11:00:00,3202,426,186
2026-04-05 12:00:00,3256,418,196
2026-04-05 13:00:00,3240,421,208
2026-04-05 14:00:00,3291,427,187
2026-04-05 15:00:00,3561,419,193
2026-04-05 16:00:00,3559,422,184
2026-04-05 17:00:00,3237,423,214
2026-04-05 18:00:00,3395,413,186
2026-04-05 19:00:00,3357,422,181
2026-04-05 20:00:00,3301,422,184
2026-04-05 21:00:00,3245,426,218
2026-04-05 22:00:00,3285,422,181
2026-04-05 23:00:00,3600,420,201
2026-04-06 00:00:00,3373,430,197
2026-04-06 01:00:00,3394,421,196
2026-04-06 02:00:00,3289,422,212
2026-04-06 03:00:00,3326,422,212
2026-04-06 04:00:00,3585,418,194
2026-04-06 05:00:00,3455,424,185
2026-04-06 06:00:00,3336,410,192
2026-04-06 07:00:00,3348,418,220
2026-04-06 08:00:00,3551,420,197
2026-04-06 09:00:00,3373,428,202
2026-04-06 10:00:00,3545,423,207
2026-04-06 11:00:00,3214,410,194
2026-04-06 12:00:00,3203,412,185
2026-04-06 13:00:00,3507,423,188
2026-04-06 14:00:00,3277,425,189
2026-04-06 15:00:00,3312,426,204
2026-04-06 16:00:00,3500,425,197
2026-04-06 17:00:00,3551,414,186
2026-04-06 18:00:00,3533,424,193
2026-04-06 19:00:00,3399,426,194
2026-04-06 20:00:00,3473,421,183
2026-04-06 21:00:00,3497,420,220
2026-04-06 22:00:00,3430,410,217
2026-04-06 23:00:00,3299,418,181
2026-04-07 00:00:00,3599,429,216
2026-04-07 01:00:00,3243,423,203
2026-04-07 02:00:00,3216,427,187
2026-04-07 03:00:00,3235,416,206
2026-04-07 04:00:00,3554,418,181
2026-04-07 05:00:00,3323,418,213
2026-04-07 06:00:00,3521,418,215
2026-04-07 07:00:00,3339,416,210
2026-04-07 08:00:00,3437,411,180
2026-04-07 09:00:00,3553,423,191
2026-04-07 10:00:00,3449,428,201
2026-04-07 11:00:00,3564,428,201
2026-04-07 12:00:00,3563,413,199
2026-04-07 13:00:00,3292,429,202
2026-04-07 14:00:00,3330,419,219
2026-04-07 15:00:00,3583,422,207
2026-04-07 16:00:00,3494,420,198
2026-04-07 17:00:00,3270,412,210
2026-04-07 18:00:00,3556,421,207
2026-04-07 19:00:00,3266,425,201
2026-04-07 20:00:00,3286,426,180
2026-04-07 21:00:00,3206,413,206
2026-04-07 22:00:00,3580,412,208
2026-04-07 23:00:00,3304,418,199
2026-04-08 00:00:00,3436,428,198
2026-04-08 01:00:00,3556,420,217
2026-04-08 02:00:00,3294,417,200
2026-04-08 03:00:00,3545,413,206
2026-04-08 04:00:00,3564,416,215
2026-04-08 05:00:00,3316,415,207
2026-04-08 06:00:00,3342,426,218
2026-04-08 07:00:00,3449,412,182
2026-04-08 08:00:00,3227,412,208
2026-04-08 09:00:00,3206,424,215
2026-04-08 10:00:00,3252,414,219
2026-04-08 11:00:00,3345,430,201
2026-04-08 12:00:00,3429,422,184
2026-04-08 13:00:00,3577,417,182
2026-04-08 14:00:00,3338,428,199
2026-04-08 15:00:00,3486,419,185
2026-04-08 16:00:00,3557,419,191
2026-04-08 17:00:00,3520,430,195
2026-04-08 18:00:00,3360,421,189
2026-04-08 19:00:00,3477,416,220
2026-04-08 20:00:00,3309,425,190
2026-04-08 21:00:00,3545,427,210
2026-04-08 22:00:00,3565,421,205
2026-04-08 23:00:00,3537,425,216
2026-04-09 00:00:00,3484,413,193
2026-04-09 01:00:00,3224,414,206
2026-04-09 02:00:00,3366,422,197
2026-04-09 03:00:00,3526,424,210
2026-04-09 04:00:00,3249,412,201
2026-04-09 05:00:00,3465,427,188
2026-04-09 06:00:00,3573,412,213
2026-04-09 07:00:00,3439,411,213
2026-04-09 08:00:00,3504,418,184
2026-04-09 09:00:00,3569,410,211
2026-04-09 10:00:00,3572,428,187
2026-04-09 11:00:00,3259,423,187
2026-04-09 12:00:00,3238,419,205
2026-04-09 13:00:00,3331,418,204
2026-04-09 14:00:00,3564,430,185
2026-04-09 15:00:00,3252,428,212
2026-04-09 16:00:00,3323,411,216
2026-04-09 17:00:00,3434,421,199
2026-04-09 18:00:00,3288,419,211
2026-04-09 19:00:00,3308,426,214
2026-04-09 20:00:00,3533,420,191
2026-04-09 21:00:00,3323,425,210
2026-04-09 22:00:00,3349,427,211
2026-04-09 23:00:00,3434,410,183
2026-04-10 00:00:00,3440,427,215
2026-04-10 01:00:00,3261,430,189
2026-04-10 02:00:00,3374,417,191
2026-04-10 03:00:00,3371,413,190
2026-04-10 04:00:00,3244,430,215
2026-04-10 05:00:00,3215,427,190
2026-04-10 06:00:00,3586,415,205
2026-04-10 07:00:00,3447,428,217
2026-04-10 08:00:00,3230,429,206
2026-04-10 09:00:00,3540,422,206
2026-04-10 10:00:00,3572,410,189
2026-04-10 11:00:00,3477,423,203
2026-04-10 12:00:00,3568,416,215
2026-04-10 13:00:00,3310,428,203
2026-04-10 14:00:00,3435,412,206
2026-04-10 15:00:00,3357,422,213
2026-04-10 16:00:00,3268,413,180
2026-04-10 17:00:00,3207,416,210
2026-04-10 18:00:00,3204,428,181
2026-04-10 19:00:00,3428,411,195
2026-04-10 20:00:00,3449,426,183
2026-04-10 21:00:00,3470,430,212
2026-04-10 22:00:00,3584,423,207
2026-04-10 23:00:00,3584,428,194
2026-04-11 00:00:00,3284,411,211
2026-04-11 01:00:00,3585,411,216
2026-04-11 02:00:00,3463,417,197
2026-04-11 03:00:00,3458,418,218
2026-04-11 04:00:00,3279,423,211
2026-04-11 05:00:00,3569,419,214
2026-04-11 06:00:00,3425,423,191
2026-04-11 07:00:00,3515,423,202
2026-04-11 08:00:00,3230,425,198
2026-04-11 09:00:00,3544,418,201
2026-04-11 10:00:00,3402,420,208
2026-04-11 11:00:00,3268,423,210
2026-04-11 12:00:00,3402,421,197
2026-04-11 13:00:00,3245,429,212
2026-04-11 14:00:00,3282,426,186
2026-04-11 15:00:00,3428,428,197
2026-04-11 16:00:00,3455,425,216
2026-04-11 17:00:00,3379,410,182
2026-04-11 18:00:00,3299,419,201
2026-04-11 19:00:00,3591,414,189
2026-04-11 20:00:00,3231,415,207
2026-04-11 21:00:00,3291,422,219
2026-04-11 22:00:00,3315,411,193
2026-04-11 23:00:00,3264,422,196
2026-04-12 00:00:00,3376,415,203
2026-04-12 01:00:00,3426,417,195
2026-04-12 02:00:00,3205,429,182
2026-04-12 03:00:00,3436,418,182
2026-04-12 04:00:00,3575,422,194
2026-04-12 05:00:00,3371,412,207
2026-04-12 06:00:00,3463,420,189
2026-04-12 07:00:00,3531,414,197
2026-04-12 08:00:00,3438,422,210
2026-04-12 09:00:00,3388,413,188
2026-04-12 10:00:00,3375,427,192
2026-04-12 11:00:00,3446,430,216
2026-04-12 12:00:00,3503,410,183
2026-04-12 13:00:00,3568,421,193
2026-04-12 14:00:00,3404,423,218
2026-04-12 15:00:00,3306,416,188
2026-04-12 16:00:00,3452,423,194
2026-04-12 17:00:00,3311,418,188
2026-04-12 18:00:00,3276,427,202
2026-04-12 19:00:00,3556,422,190
2026-04-12 20:00:00,3595,426,194
2026-04-12 21:00:00,3438,414,194
2026-04-12 22:00:00,3454,415,191
2026-04-12 23:00:00,3372,428,193
2026-04-13 00:00:00,3252,411,194
2026-04-13 01:00:00,3317,425,183
2026-04-13 02:00:00,3203,427,217
2026-04-13 03:00:00,3359,414,193
2026-04-13 04:00:00,3328,411,193
2026-04-13 05:00:00,3580,424,180
2026-04-13 06:00:00,3336,416,192
2026-04-13 07:00:00,3319,416,187
2026-04-13 08:00:00,3523,430,214
2026-04-13 09:00:00,3463,416,214
2026-04-13 10:00:00,3343,421,205
2026-04-13 11:00:00,3524,412,188
2026-04-13 12:00:00,3384,430,211
2026-04-13 13:00:00,3480,430,180
2026-04-13 14:00:00,3337,424,194
2026-04-13 15:00:00,3425,413,217
2026-04-13 16:00:00,3468,430,220
2026-04-13 17:00:00,3390,413,210
2026-04-13 18:00:00,3415,428,204
2026-04-13 19:00:00,3476,410,220
2026-04-13 20:00:00,3397,419,203
2026-04-13 21:00:00,3561,421,199
2026-04-13 22:00:00,3354,414,186
2026-04-13 23:00:00,3388,425,214
2026-04-14 00:00:00,3313,424,219
2026-04-14 01:00:00,3542,415,207
2026-04-14 02:00:00,3348,410,200
2026-04-14 03:00:00,3305,414,220
2026-04-14 04:00:00,3430,416,218
2026-04-14 05:00:00,3419,426,213
2026-04-14 06:00:00,3385,429,193
2026-04-14 07:00:00,3334,414,213
2026-04-14 08:00:00,3484,416,220
2026-04-14 09:00:00,3492,411,194
2026-04-14 10:00:00,3508,424,219
2026-04-14 11:00:00,3510,424,213
2026-04-14 12:00:00,3311,416,185
2026-04-14 13:00:00,3555,421,181
2026-04-14 14:00:00,3321,415,186
2026-04-14 15:00:00,3504,426,203
2026-04-14 16:00:00,3587,428,206
2026-04-14 17:00:00,3376,421,185
2026-04-14 18:00:00,3548,410,188
2026-04-14 19:00:00,3369,410,205
2026-04-14 20:00:00,3423,423,213
2026-04-14 21:00:00,3407,430,182
2026-04-14 22:00:00,3406,430,209
2026-04-14 23:00:00,3314,419,211
2026-04-15 00:00:00,3413,425,185
2026-04-15 01:00:00,3352,428,216
2026-04-15 02:00:00,3547,427,207
2026-04-15 03:00:00,3326,414,215
2026-04-15 04:00:00,3498,421,219
2026-04-15 05:00:00,3245,410,194
2026-04-15 06:00:00,3470,420,191
2026-04-15 07:00:00,3358,414,210
2026-04-15 08:00:00,3395,415,189
2026-04-15 09:00:00,3252,420,202
2026-04-15 10:00:00,3489,422,195
2026-04-15 11:00:00,3546,424,198
2026-04-15 12:00:00,3305,428,206
2026-04-15 13:00:00,3316,429,218
2026-04-15 14:00:00,3331,429,201
2026-04-15 15:00:00,3505,419,180
2026-04-15 16:00:00,3302,427,216
2026-04-15 17:00:00,3378,420,198
2026-04-15 18:00:00,3412,421,207
2026-04-15 19:00:00,3598,430,203
2026-04-15 20:00:00,3301,412,210
2026-04-15 21:00:00,3229,426,211
2026-04-15 22:00:00,3311,411,183
2026-04-15 23:00:00,3276,412,181
2026-04-16 00:00:00,3539,414,209
2026-04-16 01:00:00,3304,422,204
2026-04-16 02:00:00,3313,415,202
2026-04-16 03:00:00,3576,422,209
2026-04-16 04:00:00,3304,415,190
2026-04-16 05:00:00,3573,416,198
2026-04-16 06:00:00,3458,424,197
2026-04-16 07:00:00,3488,416,218
2026-04-16 08:00:00,3233,423,205
2026-04-16 09:00:00,3202,413,217
2026-04-16 10:00:00,3263,411,218
2026-04-16 11:00:00,3205,419,215
2026-04-16 12:00:00,3465,423,205
2026-04-16 13:00:00,3568,410,208
2026-04-16 14:00:00,3306,414,206
2026-04-16 15:00:00,3358,419,208
2026-04-16 16:00:00,3596,427,216
2026-04-16 17:00:00,3521,416,210
2026-04-16 18:00:00,3463,421,219
2026-04-16 19:00:00,3385,430,197
2026-04-16 20:00:00,3246,425,207
2026-04-16 21:00:00,3229,429,181
2026-04-16 22:00:00,3506,416,211
2026-04-16 23:00:00,3249,423,198
2026-04-17 00:00:00,3594,421,220
2026-04-17 01:00:00,3486,413,180
2026-04-17 02:00:00,3346,421,211
2026-04-17 03:00:00,3326,418,206
2026-04-17 04:00:00,3422,428,199
2026-04-17 05:00:00,3330,425,193
2026-04-17 06:00:00,3552,417,214
2026-04-17 07:00:00,3425,427,183
2026-04-17 08:00:00,3581,420,188
2026-04-17 09:00:00,3456,428,181
2026-04-17 10:00:00,3537,420,204
2026-04-17 11:00:00,3423,421,185
2026-04-17 12:00:00,3483,416,208
2026-04-17 13:00:00,3477,419,208
2026-04-17 14:00:00,3426,412,217
2026-04-17 15:00:00,3470,427,212
2026-04-17 16:00:00,3321,424,197
2026-04-17 17:00:00,3325,418,202
2026-04-17 18:00:00,3222,429,205
2026-04-17 19:00:00,3460,420,219
2026-04-17 20:00:00,3309,426,182
2026-04-17 21:00:00,3402,415,200
2026-04-17 22:00:00,3229,414,195
2026-04-17 23:00:00,3223,426,216
2026-04-18 00:00:00,3530,428,204
2026-04-18 01:00:00,3343,422,218
2026-04-18 02:00:00,3527,415,196
2026-04-18 03:00:00,3313,419,194
2026-04-18 04:00:00,3383,418,213
2026-04-18 05:00:00,3407,429,201
2026-04-18 06:00:00,3290,413,191
2026-04-18 07:00:00,3252,421,204
2026-04-18 08:00:00,3216,417,212
2026-04-18 09:00:00,3431,412,180
2026-04-18 10:00:00,3466,427,182
2026-04-18 11:00:00,3307,420,199
2026-04-18 12:00:00,3414,429,198
2026-04-18 13:00:00,3395,423,180
2026-04-18 14:00:00,3353,428,183
2026-04-18 15:00:00,3308,425,205
2026-04-18 16:00:00,3332,424,197
2026-04-18 17:00:00,3435,423,217
2026-04-18 18:00:00,3262,412,207
2026-04-18 19:00:00,3241,415,191
2026-04-18 20:00:00,3259,420,182
2026-04-18 21:00:00,3586,417,216
2026-04-18 22:00:00,3548,422,200
2026-04-18 23:00:00,3379,427,206
2026-04-19 00:00:00,3563,426,184
2026-04-19 01:00:00,3526,428,220
2026-04-19 02:00:00,3222,411,199
2026-04-19 03:00:00,3262,420,213
2026-04-19 04:00:00,3508,417,193
2026-04-19 05:00:00,3310,421,188
2026-04-19 06:00:00,3478,423,205
2026-04-19 07:00:00,3200,413,194
2026-04-19 08:00:00,3463,420,200
2026-04-19 09:00:00,3583,410,181
2026-04-19 10:00:00,3285,428,201
2026-04-19 11:00:00,3446,416,213
2026-04-19 12:00:00,3205,413,181
2026-04-19 13:00:00,3235,415,198
2026-04-19 14:00:00,3381,424,186
2026-04-19 15:00:00,3477,412,203
2026-04-19 16:00:00,3486,411,204
2026-04-19 17:00:00,3582,430,185
2026-04-19 18:00:00,3506,419,218
2026-04-19 19:00:00,3490,428,187
2026-04-19 20:00:00,3297,422,220
2026-04-19 21:00:00,3570,421,182
2026-04-19 22:00:00,3382,420,187
2026-04-19 23:00:00,3494,413,217
2026-04-20 00:00:00,3313,428,206
2026-04-20 01:00:00,3472,424,185
2026-04-20 02:00:00,3456,423,211
2026-04-20 03:00:00,3239,425,180
2026-04-20 04:00:00,3474,410,199
2026-04-20 05:00:00,3512,414,218
2026-04-20 06:00:00,3304,415,215
2026-04-20 07:00:00,3566,421,181
2026-04-20 08:00:00,3451,413,218
2026-04-20 09:00:00,3416,412,189
2026-04-20 10:00:00,3502,417,193
2026-04-20 11:00:00,3271,412,192
2026-04-20 12:00:00,3343,428,202
2026-04-20 13:00:00,3283,414,182
2026-04-20 14:00:00,3488,418,182
2026-04-20 15:00:00,3540,411,193
2026-04-20 16:00:00,3444,412,210
2026-04-20 17:00:00,3453,421,213
2026-04-20 18:00:00,3484,421,204
2026-04-20 19:00:00,3279,424,196
2026-04-20 20:00:00,3476,410,204
2026-04-20 21:00:00,3404,413,184
2026-04-20 22:00:00,3553,415,206
2026-04-20 23:00:00,3579,414,182
2026-04-21 00:00:00,3532,417,183
2026-04-21 01:00:00,3398,428,203
2026-04-21 02:00:00,3237,423,200
2026-04-21 03:00:00,3451,412,190
2026-04-21 04:00:00,3256,413,215
2026-04-21 05:00:00,3420,411,184
2026-04-21 06:00:00,3477,412,187
2026-04-21 07:00:00,3541,414,194
2026-04-21 08:00:00,3547,429,218
2026-04-21 09:00:00,3313,416,183
2026-04-21 10:00:00,3293,420,202
2026-04-21 11:00:00,3498,426,211
2026-04-21 12:00:00,3497,414,183
2026-04-21 13:00:00,3419,414,194
2026-04-21 14:00:00,3258,419,201
2026-04-21 15:00:00,3507,423,215
2026-04-21 16:00:00,3536,426,218
2026-04-21 17:00:00,3253,410,217
2026-04-21 18:00:00,3560,422,220
2026-04-21 19:00:00,3255,428,205
2026-04-21 20:00:00,3480,411,198
2026-04-21 21:00:00,3383,410,202
2026-04-21 22:00:00,3283,412,184
2026-04-21 23:00:00,3272,411,193
2026-04-22 00:00:00,3416,410,213
2026-04-22 01:00:00,3262,422,197
2026-04-22 02:00:00,3597,413,215
2026-04-22 03:00:00,3593,410,196
2026-04-22 04:00:00,3330,423,182
2026-04-22 05:00:00,3477,412,219
2026-04-22 06:00:00,3455,413,196
2026-04-22 07:00:00,3219,427,195
2026-04-22 08:00:00,3339,423,216
2026-04-22 09:00:00,3366,418,197
2026-04-22 10:00:00,3489,421,181
2026-04-22 11:00:00,3406,410,217
2026-04-22 12:00:00,3548,420,212
2026-04-22 13:00:00,3217,423,188
2026-04-22 14:00:00,3554,424,196
2026-04-22 15:00:00,3374,422,207
2026-04-22 16:00:00,3504,427,194
2026-04-22 17:00:00,3550,429,220
2026-04-22 18:00:00,3479,421,216
2026-04-22 19:00:00,3534,411,211
2026-04-22 20:00:00,3332,414,218
2026-04-22 21:00:00,3340,412,199
2026-04-22 22:00:00,3273,429,181
2026-04-22 23:00:00,3348,429,202
2026-04-23 00:00:00,3432,430,208
2026-04-23 01:00:00,3420,415,200
2026-04-23 02:00:00,3297,430,214
2026-04-23 03:00:00,3347,424,205
2026-04-23 04:00:00,3585,422,218
2026-04-23 05:00:00,3243,429,202
2026-04-23 06:00:00,3299,411,186
2026-04-23 07:00:00,3400,419,211
2026-04-23 08:00:00,3271,426,220
2026-04-23 09:00:00,3405,413,210
2026-04-23 10:00:00,3350,422,213
2026-04-23 11:00:00,3363,428,180
2026-04-23 12:00:00,3268,422,188
2026-04-23 13:00:00,3511,424,204
2026-04-23 14:00:00,3243,413,204
2026-04-23 15:00:00,3398,414,214
2026-04-23 16:00:00,3404,423,180
2026-04-23 17:00:00,3593,416,199
2026-04-23 18:00:00,3505,426,188
2026-04-23 19:00:00,3338,422,215
2026-04-23 20:00:00,3504,430,206
2026-04-23 21:00:00,3447,430,182
2026-04-23 22:00:00,3263,422,203
2026-04-23 23:00:00,3393,415,211
2026-04-24 00:00:00,3581,425,198
2026-04-24 01:00:00,3222,415,184
2026-04-24 02:00:00,3386,425,188
2026-04-24 03:00:00,3305,412,189
2026-04-24 04:00:00,3365,414,197
2026-04-24 05:00:00,3291,416,201
2026-04-24 06:00:00,3277,420,204
2026-04-24 07:00:00,3217,410,213
2026-04-24 08:00:00,3364,426,219
2026-04-24 09:00:00,3358,429,204
2026-04-24 10:00:00,3232,424,191
2026-04-24 11:00:00,3255,421,183
2026-04-24 12:00:00,3373,414,180
2026-04-24 13:00:00,3520,421,194
2026-04-24 14:00:00,3369,416,185
2026-04-24 15:00:00,3296,413,212
2026-04-24 16:00:00,3339,421,206
2026-04-24 17:00:00,3208,420,219
2026-04-24 18:00:00,3519,417,198
2026-04-24 19:00:00,3539,414,195
2026-04-24 20:00:00,3276,414,187
2026-04-24 21:00:00,3203,429,185
2026-04-24 22:00:00,3275,428,197
2026-04-24 23:00:00,3332,417,186
2026-04-25 00:00:00,3341,430,184
2026-04-25 01:00:00,3343,410,214
2026-04-25 02:00:00,3448,426,194
2026-04-25 03:00:00,3335,416,220
2026-04-25 04:00:00,3438,425,217
2026-04-25 05:00:00,3590,427,189
2026-04-25 06:00:00,3552,419,182
2026-04-25 07:00:00,3587,414,186
2026-04-25 08:00:00,3258,423,213
2026-04-25 09:00:00,3275,417,185
2026-04-25 10:00:00,3311,425,219
2026-04-25 11:00:00,3489,426,185
2026-04-25 12:00:00,3457,413,180
2026-04-25 13:00:00,3221,428,204
2026-04-25 14:00:00,3277,419,190
2026-04-25 15:00:00,3409,421,209
2026-04-25 16:00:00,3465,429,207
2026-04-25 17:00:00,3311,420,203
2026-04-25 18:00:00,3458,425,208
2026-04-25 19:00:00,3344,421,188
2026-04-25 20:00:00,3413,416,199
2026-04-25 21:00:00,3457,426,214
2026-04-25 22:00:00,3273,416,211
2026-04-25 23:00:00,3520,414,200
2026-04-26 00:00:00,3359,419,191
2026-04-26 01:00:00,3265,430,200
2026-04-26 02:00:00,3303,420,187
2026-04-26 03:00:00,3234,424,213
2026-04-26 04:00:00,3547,427,191
2026-04-26 05:00:00,3483,410,201
2026-04-26 06:00:00,3223,417,196
2026-04-26 07:00:00,3372,421,194
2026-04-26 08:00:00,3483,426,191
2026-04-26 09:00:00,3461,425,190
2026-04-26 10:00:00,3203,418,208
2026-04-26 11:00:00,3403,425,207
2026-04-26 12:00:00,3394,422,182
2026-04-26 13:00:00,3472,414,214
2026-04-26 14:00:00,3479,425,199
2026-04-26 15:00:00,3364,426,208
2026-04-26 16:00:00,3240,414,183
2026-04-26 17:00:00,3520,425,200
2026-04-26 18:00:00,3306,412,193
2026-04-26 19:00:00,3566,422,215
2026-04-26 20:00:00,3384,429,192
2026-04-26 21:00:00,3252,421,188
2026-04-26 22:00:00,3402,414,186
2026-04-26 23:00:00,3536,430,182
2026-04-27 00:00:00,3446,419,185
2026-04-27 01:00:00,3331,418,194
2026-04-27 02:00:00,3201,430,187
2026-04-27 03:00:00,3207,422,185
2026-04-27 04:00:00,3342,419,202
2026-04-27 05:00:00,3272,428,218
2026-04-27 06:00:00,3395,419,202
